Image URL,Product Name,SKU,Brand,Category,Color,MRP,Selling Price,Stock,Description
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 1.25L,BEV-0086,Coca-Cola,Beverages,Black,55,52,306,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 1.25L (Pack of 2),BEV-0087,Coca-Cola,Beverages,Black,110,99,261,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 1.25L (Pack of 3),BEV-0088,Coca-Cola,Beverages,Black,165,146,109,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 1.25L (Pack of 4),BEV-0089,Coca-Cola,Beverages,Black,220,192,404,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 1.25L (Family Pack of 6),BEV-0090,Coca-Cola,Beverages,Black,330,281,342,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 2.25L,BEV-0091,Coca-Cola,Beverages,Black,85,80,212,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 2.25L (Pack of 2),BEV-0092,Coca-Cola,Beverages,Black,170,152,476,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 2.25L (Pack of 3),BEV-0093,Coca-Cola,Beverages,Black,255,224,158,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 2.25L (Pack of 4),BEV-0094,Coca-Cola,Beverages,Black,340,296,152,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Coca-Cola Original Taste Soft Drink 2.25L (Family Pack of 6),BEV-0095,Coca-Cola,Beverages,Black,510,432,275,Classic carbonated soft drink for refreshing moments.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 300ml,BEV-0096,Thums Up,Beverages,Dark Brown,25,24,496,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 300ml (Pack of 2),BEV-0097,Thums Up,Beverages,Dark Brown,50,46,179,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 300ml (Pack of 3),BEV-0098,Thums Up,Beverages,Dark Brown,75,67,179,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 300ml (Pack of 4),BEV-0099,Thums Up,Beverages,Dark Brown,100,89,399,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 300ml (Family Pack of 6),BEV-0100,Thums Up,Beverages,Dark Brown,150,130,238,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 750ml,BEV-0101,Thums Up,Beverages,Dark Brown,42,40,485,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 750ml (Pack of 2),BEV-0102,Thums Up,Beverages,Dark Brown,84,76,90,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 750ml (Pack of 3),BEV-0103,Thums Up,Beverages,Dark Brown,126,112,387,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 750ml (Pack of 4),BEV-0104,Thums Up,Beverages,Dark Brown,168,148,192,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 750ml (Family Pack of 6),BEV-0105,Thums Up,Beverages,Dark Brown,252,216,250,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 1.25L,BEV-0106,Thums Up,Beverages,Dark Brown,65,60,374,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 1.25L (Pack of 2),BEV-0107,Thums Up,Beverages,Dark Brown,130,114,169,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 1.25L (Pack of 3),BEV-0108,Thums Up,Beverages,Dark Brown,195,168,470,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 1.25L (Pack of 4),BEV-0109,Thums Up,Beverages,Dark Brown,260,222,289,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 1.25L (Family Pack of 6),BEV-0110,Thums Up,Beverages,Dark Brown,390,324,333,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 2.25L,BEV-0111,Thums Up,Beverages,Dark Brown,90,85,401,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 2.25L (Pack of 2),BEV-0112,Thums Up,Beverages,Dark Brown,180,162,220,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 2.25L (Pack of 3),BEV-0113,Thums Up,Beverages,Dark Brown,270,238,175,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 2.25L (Pack of 4),BEV-0114,Thums Up,Beverages,Dark Brown,360,314,102,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Thums Up Soft Drink 2.25L (Family Pack of 6),BEV-0115,Thums Up,Beverages,Dark Brown,540,459,265,Strong fizzy cola drink with refreshing punch.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 300ml,BEV-0116,Sprite,Beverages,Clear,25,24,357,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 300ml (Pack of 2),BEV-0117,Sprite,Beverages,Clear,50,46,208,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 300ml (Pack of 3),BEV-0118,Sprite,Beverages,Clear,75,67,240,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 300ml (Pack of 4),BEV-0119,Sprite,Beverages,Clear,100,89,265,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 300ml (Family Pack of 6),BEV-0120,Sprite,Beverages,Clear,150,130,463,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 750ml,BEV-0121,Sprite,Beverages,Clear,40,38,108,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 750ml (Pack of 2),BEV-0122,Sprite,Beverages,Clear,80,72,391,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 750ml (Pack of 3),BEV-0123,Sprite,Beverages,Clear,120,106,94,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 750ml (Pack of 4),BEV-0124,Sprite,Beverages,Clear,160,141,164,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 750ml (Family Pack of 6),BEV-0125,Sprite,Beverages,Clear,240,205,83,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 1.25L,BEV-0126,Sprite,Beverages,Clear,55,52,225,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 1.25L (Pack of 2),BEV-0127,Sprite,Beverages,Clear,110,99,466,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 1.25L (Pack of 3),BEV-0128,Sprite,Beverages,Clear,165,146,313,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 1.25L (Pack of 4),BEV-0129,Sprite,Beverages,Clear,220,192,217,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 1.25L (Family Pack of 6),BEV-0130,Sprite,Beverages,Clear,330,281,163,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 2.25L,BEV-0131,Sprite,Beverages,Clear,85,80,244,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 2.25L (Pack of 2),BEV-0132,Sprite,Beverages,Clear,170,152,373,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 2.25L (Pack of 3),BEV-0133,Sprite,Beverages,Clear,255,224,465,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 2.25L (Pack of 4),BEV-0134,Sprite,Beverages,Clear,340,296,263,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Sprite Lemon-Lime Soft Drink 2.25L (Family Pack of 6),BEV-0135,Sprite,Beverages,Clear,510,432,466,Crisp lemon lime flavoured sparkling soft drink.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 300ml,BEV-0136,Fanta,Beverages,Orange,25,24,161,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 300ml (Pack of 2),BEV-0137,Fanta,Beverages,Orange,50,46,178,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 300ml (Pack of 3),BEV-0138,Fanta,Beverages,Orange,75,67,262,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 300ml (Pack of 4),BEV-0139,Fanta,Beverages,Orange,100,89,473,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 300ml (Family Pack of 6),BEV-0140,Fanta,Beverages,Orange,150,130,208,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 750ml,BEV-0141,Fanta,Beverages,Orange,42,40,387,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 750ml (Pack of 2),BEV-0142,Fanta,Beverages,Orange,84,76,436,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 750ml (Pack of 3),BEV-0143,Fanta,Beverages,Orange,126,112,104,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 750ml (Pack of 4),BEV-0144,Fanta,Beverages,Orange,168,148,247,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 750ml (Family Pack of 6),BEV-0145,Fanta,Beverages,Orange,252,216,102,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 1.25L,BEV-0146,Fanta,Beverages,Orange,55,52,292,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 1.25L (Pack of 2),BEV-0147,Fanta,Beverages,Orange,110,99,485,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 1.25L (Pack of 3),BEV-0148,Fanta,Beverages,Orange,165,146,427,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 1.25L (Pack of 4),BEV-0149,Fanta,Beverages,Orange,220,192,160,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Fanta Orange Flavoured Soft Drink 1.25L (Family Pack of 6),BEV-0150,Fanta,Beverages,Orange,330,281,317,Bubbly zesty orange soft drink.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 300ml,BEV-0151,Limca,Beverages,Green,25,24,83,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 300ml (Pack of 2),BEV-0152,Limca,Beverages,Green,50,46,81,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 300ml (Pack of 3),BEV-0153,Limca,Beverages,Green,75,67,140,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 300ml (Pack of 4),BEV-0154,Limca,Beverages,Green,100,89,255,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 300ml (Family Pack of 6),BEV-0155,Limca,Beverages,Green,150,130,213,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 750ml,BEV-0156,Limca,Beverages,Green,42,40,181,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 750ml (Pack of 2),BEV-0157,Limca,Beverages,Green,84,76,106,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 750ml (Pack of 3),BEV-0158,Limca,Beverages,Green,126,112,337,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 750ml (Pack of 4),BEV-0159,Limca,Beverages,Green,168,148,428,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 750ml (Family Pack of 6),BEV-0160,Limca,Beverages,Green,252,216,259,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 1.25L,BEV-0161,Limca,Beverages,Green,55,52,165,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 1.25L (Pack of 2),BEV-0162,Limca,Beverages,Green,110,99,160,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 1.25L (Pack of 3),BEV-0163,Limca,Beverages,Green,165,146,434,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 1.25L (Pack of 4),BEV-0164,Limca,Beverages,Green,220,192,334,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Limca Lemon Soft Drink 1.25L (Family Pack of 6),BEV-0165,Limca,Beverages,Green,330,281,121,Refreshingly tangy lemon-lime fizzy drink.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 250ml,BEV-0166,Maaza,Beverages,Yellow,30,28,173,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 250ml (Pack of 2),BEV-0167,Maaza,Beverages,Yellow,60,53,141,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 250ml (Pack of 3),BEV-0168,Maaza,Beverages,Yellow,90,78,124,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 250ml (Pack of 4),BEV-0169,Maaza,Beverages,Yellow,120,104,419,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 250ml (Family Pack of 6),BEV-0170,Maaza,Beverages,Yellow,180,151,246,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 600ml,BEV-0171,Maaza,Beverages,Yellow,45,42,232,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 600ml (Pack of 2),BEV-0172,Maaza,Beverages,Yellow,90,80,301,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 600ml (Pack of 3),BEV-0173,Maaza,Beverages,Yellow,135,118,342,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 600ml (Pack of 4),BEV-0174,Maaza,Beverages,Yellow,180,155,175,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 600ml (Family Pack of 6),BEV-0175,Maaza,Beverages,Yellow,270,227,418,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 1.2L,BEV-0176,Maaza,Beverages,Yellow,75,70,364,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 1.2L (Pack of 2),BEV-0177,Maaza,Beverages,Yellow,150,133,456,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 1.2L (Pack of 3),BEV-0178,Maaza,Beverages,Yellow,225,196,122,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 1.2L (Pack of 4),BEV-0179,Maaza,Beverages,Yellow,300,259,350,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Maaza Mango Drink 1.2L (Family Pack of 6),BEV-0180,Maaza,Beverages,Yellow,450,378,499,Real mango pulp thick juicy mango drink.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 200ml Tetra,BEV-0181,Frooti,Beverages,Yellow,20,20,205,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 200ml Tetra (Pack of 2),BEV-0182,Frooti,Beverages,Yellow,40,38,231,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 200ml Tetra (Pack of 3),BEV-0183,Frooti,Beverages,Yellow,60,56,256,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 200ml Tetra (Pack of 4),BEV-0184,Frooti,Beverages,Yellow,80,74,408,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 200ml Tetra (Family Pack of 6),BEV-0185,Frooti,Beverages,Yellow,120,108,239,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1L,BEV-0186,Frooti,Beverages,Yellow,55,52,432,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1L (Pack of 2),BEV-0187,Frooti,Beverages,Yellow,110,99,473,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1L (Pack of 3),BEV-0188,Frooti,Beverages,Yellow,165,146,195,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1L (Pack of 4),BEV-0189,Frooti,Beverages,Yellow,220,192,454,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1544787219-7f47ccb76574?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1L (Family Pack of 6),BEV-0190,Frooti,Beverages,Yellow,330,281,192,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1551024709-8f23befc6f87?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1.2L,BEV-0191,Frooti,Beverages,Yellow,70,65,343,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1513558161293-cdaf765ed2fd?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1.2L (Pack of 2),BEV-0192,Frooti,Beverages,Yellow,140,124,133,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1571091718767-18b5b1457add?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1.2L (Pack of 3),BEV-0193,Frooti,Beverages,Yellow,210,182,234,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1554866585-cd94860890b7?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1.2L (Pack of 4),BEV-0194,Frooti,Beverages,Yellow,280,240,126,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1437418747212-8d9709afab22?w=500&auto=format&fit=crop&q=80,Frooti Mango Drink 1.2L (Family Pack of 6),BEV-0195,Frooti,Beverages,Yellow,420,351,231,Refreshing mango fruit juice drink made with ripe mangoes.
https://images.unsplash.com/photo-1544145945-f90425340c7e?w=500&auto=format&fit=crop&q=80,Appy Fizz Sparkling Apple Drink 300ml,BEV-0196,Appy Fizz,Beverages,Golden,35,32,396,Fizzy crisp sparkling apple juice drink.
https://images.unsplash.com/photo-1517487881594-2787fef5ebf7?w=500&auto=format&fit=crop&q=80,Appy Fizz Sparkling Apple Drink 300ml (Pack of 2),BEV-0197,Appy Fizz,Beverages,Golden,70,61,399,Fizzy crisp sparkling apple juice drink.
https://images.unsplash.com/photo-1576092768241-dec231879fc3?w=500&auto=format&fit=crop&q=80,Appy Fizz Sparkling Apple Drink 300ml (Pack of 3),BEV-0198,Appy Fizz,Beverages,Golden,105,90,272,Fizzy crisp sparkling apple juice drink.
https://images.unsplash.com/photo-1527661591475-527312dd65f5?w=500&auto=format&fit=crop&q=80,Appy Fizz Sparkling Apple Drink 300ml (Pack of 4),BEV-0199,Appy Fizz,Beverages,Golden,140,118,332,Fizzy crisp sparkling apple juice drink.
